,number_of_rooms,floor,area,latitude,longitude,price
4920,2,1,34,38.5427547,68.8685532,273000
4921,2,5,70,38.5853222,68.71890382,508500
4922,5,10,127,,,869060
4923,3,4,50,,,792262
4924,2,16,82,,,565800
4925,1,7,42,38.5615057,68.739065,330000
4926,2,1,45,38.5615057,68.739065,365000
4927,2,16,103,,,613570
4928,6,9,158,,,1090200
4929,1,14,68,38.5623761,68.79558876,435570
4930,3,6,96,,,673440
4931,4,17,153,,,1055700
4932,1,15,46,,,287780
4933,3,15,147,,,1014300
4934,1,13,59,,,379960
4935,6,9,360,38.5615057,68.739065,4068000
4936,2,9,58,38.5305762,68.7763022,380000
4937,3,2,52,38.5615057,68.739065,440000
4938,1,5,85,38.5706843,68.7897228,630000
4939,5,3,76,,,650000
4940,1,4,26,38.5507163,68.8305472,240000
4941,2,1,44,38.5305762,68.7763022,210000
4942,2,2,48,38.5305762,68.7763022,260000
4943,5,3,81,38.5615057,68.739065,736000
4944,2,6,50,,,400000
4945,4,4,90,38.5507163,68.8305472,650000
4946,2,2,107,38.5305762,68.7763022,295000
4947,2,14,70,38.5615057,68.739065,290000
4948,3,8,70,38.58527165,68.72827396,624000
4949,3,12,85,38.5305762,68.7763022,480000
4950,2,12,40,38.5853222,68.71890382,160000
4951,3,7,52,38.5853222,68.71890382,190000
4952,2,5,77,38.5215622,68.74921245,685000
4953,4,6,145,38.5736713,68.7948765,1653000
4954,3,3,58,38.509434,68.73463477,535000
4955,2,11,60,,,798000
4956,3,4,64,,,400000
4957,2,4,66,38.5112209,68.73803769,450000
4958,4,6,50,,,860000
4959,3,1,70,,,605000
4960,2,10,51,38.5823233,68.74831405,328000
4961,1,16,51,38.5507163,68.8305472,300000
4962,2,3,53,38.5507163,68.8305472,210000
4963,3,2,120,38.5739136,68.7854047,1349000
4964,1,14,59,38.5853222,68.71890382,130000
4965,2,2,56,38.5615057,68.739065,485000
4966,3,3,54,38.5305762,68.7763022,615000
4967,4,4,63,38.5823233,68.74831405,530000
4968,2,11,50,,,350000
4969,1,10,53,38.5615057,68.739065,215000
4970,1,11,48,38.5305762,68.7763022,200000
4971,5,2,78,38.5305762,68.7763022,881400
4972,2,2,53,38.57144665,68.75630005,480000
4973,3,5,108,38.55844695,68.74822573,900000
4974,1,11,55,,,270000
4975,2,1,60,38.55014405,68.76102166,383000
4976,4,9,76,38.5305762,68.7763022,600000
4977,5,11,143,,,953810
4978,6,7,184,,,1435200
4979,2,15,50,38.5507163,68.8305472,460000
4980,3,17,119,,,670560
4981,2,8,80,,,579600
4982,1,8,49,38.5615057,68.739065,341500
4983,6,18,221,,,1524900
4984,1,16,69,,,421340
4985,1,8,53,38.5615057,68.739065,225663
4986,6,18,212,,,1462800
4987,3,7,124,,,912640
4988,3,4,106,,,835015
4989,5,5,100,38.5849938,68.7245146,600000
4990,1,3,63,,,503120
4991,1,5,41,38.5615057,68.739065,300000
4992,4,17,134,,,755090
4993,1,13,45,,,294980
4994,2,2,40,38.5615057,68.739065,390000
4995,6,4,167,38.52225355,68.74991794,2000000
4996,5,15,112,,,669760
4997,2,5,98,38.5776615,68.7225776,855000
4998,1,8,58,38.5305762,68.7763022,300000
4999,1,4,36,38.5305762,68.7763022,155000
5000,2,8,68,38.5858337,68.793715,349000
5001,1,2,34,38.5575994,68.76368975,250000
5002,1,1,26,,,170000
5003,4,3,120,,,966000
5004,2,9,55,38.5615057,68.739065,454000
5005,3,9,80,38.55014405,68.76102166,799999
5006,2,7,86,38.5635832,68.7537962,650000
5007,1,3,52,38.5853222,68.71890382,345000
5008,3,4,62,,,520000
5009,2,9,50,,,390000
5010,2,13,50,,,763600
5011,4,12,144,,,935710
5012,3,2,87,,,545000
5013,2,1,50,38.5615057,68.739065,400000
5014,2,10,55,38.5507163,68.8305472,310000
5015,2,2,78,38.5603058,68.7246021,440000
5016,3,11,98,38.5507163,68.8305472,590000
5017,2,4,38,38.5858337,68.793715,280000
5018,2,1,41,,,400000
5019,2,1,64,38.5615057,68.739065,310000
5020,2,15,96,38.5615057,68.739065,980000
5021,1,17,53,38.5305762,68.7763022,228562
5022,3,9,76,38.52874565,68.7448214,567000
5023,2,2,78,38.5507163,68.8305472,720000
5024,2,2,65,,,509512
5025,2,8,65,38.5507163,68.8305472,327476
5026,1,12,50,,,263000
5027,3,3,103,38.5507163,68.8305472,464324
5028,4,5,122,,,940010
5029,4,1,74,38.5615057,68.739065,621500
5030,2,3,50,,,400000
5031,3,11,128,,,790000
5032,3,3,75,38.5305762,68.7763022,410000
5033,6,7,177,38.5688829,68.7908893,1359360
5034,1,10,51,,,357180
5035,3,4,90,38.5615057,68.739065,640000
5036,3,1,62,38.5635832,68.7537962,637000
5037,4,5,67,38.525688,68.74927034,600000
5038,1,6,46,38.533662,68.6677214,210000
5039,2,2,65,38.5425835,68.81521424,485000
5040,3,0,78,,,350000
5041,2,4,50,38.5499408,68.80967076,400000
5042,3,19,135,38.58096865,68.79602633,800000
5043,3,3,75,38.5305762,68.7763022,600000
5044,1,4,42,38.5858337,68.793715,320000
5045,2,5,60,38.5615057,68.739065,340000
5046,3,4,65,,,524000
5047,2,2,68,38.5853222,68.71890382,455000
5048,3,4,50,,,450000
5049,5,1,100,,,760000
5050,3,8,83,,,800000
5051,1,3,51,38.5871679,68.7869964,405000
5052,2,10,62,38.52225355,68.74991794,587600
5053,3,10,50,,,627550
5054,5,4,100,38.5615057,68.739065,650000
5055,2,6,52,38.5615057,68.739065,395000
5056,2,8,74,38.5905467,68.7329119,435000
5057,3,9,100,38.5208346,68.74790775,599000
5058,2,9,76,38.5507163,68.8305472,640000
5059,4,2,100,,,950000
5060,2,2,54,38.5849938,68.7245146,410000
5061,3,3,85,38.52399065,68.74912566,580000
5062,3,1,53,,,590000
5063,2,11,77,38.5686785,68.79479378,437000
5064,2,4,46,38.5615057,68.739065,466000
5065,3,1,65,38.5615057,68.739065,400000
5066,3,2,75,38.5853222,68.71890382,590600
5067,1,1,43,38.5305762,68.7763022,260000
5068,1,5,51,38.5100357,68.7339248,361600
5069,4,3,72,38.5615057,68.739065,680000
5070,4,7,120,38.5208346,68.74790775,852000
5071,1,6,62,38.5507163,68.8305472,400000
5072,2,15,55,38.52874565,68.7448214,500000
5073,2,15,78,,,489060
5074,1,9,62,38.5507163,68.8305472,475000
5075,2,4,44,38.5615057,68.739065,340000
5076,3,3,63,38.58527165,68.72827396,600000
5077,3,2,70,38.5615057,68.739065,660000
5078,6,18,150,,,872100
5079,2,2,77,38.5615057,68.739065,470000
5080,3,9,141,,,989110
5081,1,1,50,,,260000
5082,3,2,90,38.5832623,68.71074041,700000
5083,3,5,122,,,940010
5084,6,17,199,,,1309850
5085,2,7,64,,,473980
5086,4,3,100,,,805000
5087,6,15,156,,,1076400
5088,6,4,155,,,1302000
5089,4,18,151,,,1041900
5090,2,13,81,,,544320
5091,2,8,64,38.52874565,68.7448214,470000
5092,3,15,84,,,470000
5093,2,17,81,,,558900
5094,3,16,145,,,1000500
5095,4,13,130,,,822250
5096,5,14,198,,,1366200
5097,2,4,106,,,836230
5098,4,15,132,,,789360
5099,2,5,60,38.5923236,68.7570376,452000
5100,4,6,75,38.5615057,68.739065,650000
5101,4,14,146,,,898340
5102,1,9,43,,,307580
5103,1,8,43,,,310360
5104,4,4,117,38.5507163,68.8305472,1140000
5105,6,8,190,,,1365720
5106,2,5,57,38.5112209,68.73803769,400000
5107,1,6,73,38.5507163,68.8305472,420000
5108,3,4,50,38.5305762,68.7763022,340000
5109,2,6,40,38.5670588,68.7580972,370000
5110,3,14,50,,,471000
5111,6,7,159,,,1170240
5112,3,9,120,38.5706843,68.7897228,1450000
5113,2,4,50,,,280000
5114,4,1,90,38.5425835,68.81521424,795000
5115,3,8,92,38.5427547,68.8685532,750000
5116,3,5,110,38.5615057,68.739065,970000
5117,3,2,60,38.54557415,68.82363702,570000
5118,4,13,115,,,727380
5119,4,2,150,38.5208346,68.74790775,1650000
5120,6,10,197,38.5635832,68.7537962,1499000
5121,3,12,99,,,643250
5122,2,4,61,,,481230
5123,1,3,28,38.5887216,68.73026538,225000
5124,2,6,78,,,590230
5125,1,13,54,38.4881522,68.7153354,342000
5126,2,9,44,,,365000
5127,4,19,144,38.5507163,68.8305472,660000
5128,3,2,131,,,1247380
5129,3,8,110,38.5536898,68.7652048,999000
5130,6,14,219,,,1511100
5131,1,2,34,38.5305762,68.7763022,165000
5132,2,4,50,38.52225355,68.74991794,433200
5133,6,5,187,,,1440840
5134,6,14,210,,,1449000
5135,5,13,160,,,1012000
5136,3,4,44,38.55844695,68.74822573,421800
5137,3,4,54,,,478800
5138,3,15,117,,,699660
5139,4,4,140,,,1106000
5140,4,2,87,38.5853222,68.71890382,630000
5141,4,1,105,38.5871679,68.7869964,1250000
5142,2,10,63,38.54670385,68.74736905,558000
5143,2,7,55,38.5615057,68.739065,345000
5144,3,11,82,38.5077678,68.7681578,220000
5145,2,9,75,38.5615057,68.739065,300000
5146,4,10,121,38.5858337,68.793715,1420000
5147,3,1,90,38.5305762,68.7763022,600000
5148,1,8,68,38.5208346,68.74790775,389000
5149,4,4,68,38.5902908,68.73696025,600000
5150,1,13,44,38.5853222,68.71890382,150000
5151,3,11,119,,,634800
5152,2,2,41,,,385000
5153,2,3,60,38.5305762,68.7763022,350000
5154,1,6,40,38.5112209,68.73803769,280000
5155,4,1,80,38.5823233,68.74831405,590000
5156,2,7,81,38.5305762,68.7763022,628800
5157,2,4,38,38.562076,68.7984058,365000
5158,2,3,55,38.52225355,68.74991794,420000
5159,3,4,75,38.54670385,68.74736905,537000
5160,4,13,50,,,1500000
5161,3,11,82,38.5077678,68.7681578,220000
5162,2,5,51,38.5834656,68.7891768,450000
5163,4,4,85,38.5215622,68.74921245,590000
5164,2,3,40,38.5834656,68.7891768,390000
5165,2,2,68,,,432065
5166,2,3,36,,,390000
5167,2,1,50,,,380000
5168,1,14,53,38.5707484,68.7886955,300000
5169,2,10,77,38.5615057,68.739065,470000
5170,2,9,84,38.5871679,68.7869964,550000
5171,2,14,78,38.52225355,68.74991794,370000
5172,4,6,86,38.5305762,68.7763022,550000
5173,2,7,54,38.5305762,68.7763022,330000
5174,1,4,42,38.5077678,68.7681578,240000
5175,2,13,46,38.5621345,68.75583104,300000
5176,2,1,51,,,315000
5177,3,5,64,,,550000
5178,2,14,81,,,530874
5179,3,5,92,,,708860
5180,1,12,66,38.5871679,68.7869964,524000
5181,2,14,69,38.5507163,68.8305472,452226
5182,2,4,91,38.5871679,68.7869964,600000
5183,2,3,42,38.5797223,68.8002844,400000
5184,5,11,142,,,971710
5185,2,13,59,38.5615057,68.739065,152300
5186,3,2,130,38.5220816,68.75049985,1300070
5187,6,14,166,,,1021400
5188,2,1,44,,,470000
5189,2,3,41,38.5305762,68.7763022,280000
5190,5,11,158,,,1053860
5191,6,7,197,,,1512960
5192,2,3,35,,,270000
5193,3,10,106,38.5686785,68.79479378,677000
5194,3,1,57,38.5305762,68.7763022,330000
5195,2,3,55,,,480000
5196,2,3,50,,,495000
5197,1,11,67,,,420000
5198,2,2,48,38.5305762,68.7763022,200000
5199,1,5,30,38.5849938,68.7245146,250000
5200,3,12,110,38.5615057,68.739065,375000
5201,3,7,67,,,590000
5202,5,15,193,,,1331700
5203,3,5,130,38.5507163,68.8305472,1520000
5204,2,7,50,,,380000
5205,2,5,57,,,430000
5206,2,6,45,38.5858337,68.793715,310000
5207,2,2,47,38.5305762,68.7763022,220000
5208,2,2,52,38.5507163,68.8305472,445000
5209,2,2,40,38.50599805,68.75511569,230000
5210,1,4,40,38.5305762,68.7763022,310000
5211,3,12,80,38.5615057,68.739065,598000
5212,2,11,103,,,640000
5213,3,11,95,38.5849938,68.7245146,427500
5214,4,4,67,,,595000
5215,2,12,67,38.5871679,68.7869964,395000
5216,3,17,134,,,755090
5217,2,9,44,,,330000
5218,3,4,58,38.52225355,68.74991794,600000
5219,2,4,60,38.5615057,68.739065,360000
5220,3,4,65,38.52580575,68.73710438,450000
5221,3,2,50,38.5305762,68.7763022,312000
5222,3,9,77,38.5615057,68.739065,543000
5223,2,19,80,,,175000
5224,2,3,57,,,432000
5225,3,14,180,38.5615057,68.739065,1356000
5226,1,14,50,,,1300000
5227,2,2,48,38.5507163,68.8305472,510000
5228,2,13,60,38.5305762,68.7763022,300000
5229,2,4,50,38.5507163,68.8305472,340000
5230,3,15,103,38.5507163,68.8305472,912000
5231,3,11,102,38.5507163,68.8305472,348840
5232,1,1,48,38.5853222,68.71890382,390000
5233,2,14,55,38.5507163,68.8305472,500000
5234,1,12,41,,,320000
5235,2,10,80,,,908000
5236,2,3,48,38.5305762,68.7763022,378000
5237,1,11,44,38.5670588,68.7580972,420000
5238,2,15,86,38.5234594,68.74951586,364000
5239,4,4,80,38.5615057,68.739065,573000
5240,1,7,41,38.5853222,68.71890382,182000
5241,3,1,57,38.5901913,68.75206368,370000
5242,4,5,68,38.5305762,68.7763022,620000
5243,2,13,120,38.5737759,68.8016005,1200000
5244,2,6,47,38.5615057,68.739065,350000
5245,1,15,52,38.5635832,68.7537962,340000
5246,3,9,111,38.56238815,68.80941509,778670
5247,2,4,67,38.5112209,68.73803769,450000
5248,1,8,65,38.5623761,68.79558876,474660
5249,3,3,70,38.5615057,68.739065,508600
5250,2,10,44,38.5823233,68.74831405,305000
5251,3,5,68,,,511000
5252,1,6,64,,,486500
5253,4,12,114,,,740770
5254,3,15,132,,,789360
5255,5,17,183,38.56575325,68.79117718,1084820
5256,3,2,110,,,1152000
5257,4,2,135,,,1253860
5258,1,6,48,38.5305762,68.7763022,220000
5259,3,2,50,38.5507163,68.8305472,200000
5260,2,10,103,38.5834656,68.7891768,750000
5261,2,5,38,38.58288255,68.7482971,364000
5262,2,2,48,38.5305762,68.7763022,220000
5263,3,4,60,,,450000
5264,5,3,85,38.5832623,68.71074041,568000
5265,1,1,48,38.5507163,68.8305472,246000
5266,3,1,70,38.5849938,68.7245146,545000
5267,2,7,47,38.5615057,68.739065,430540
5268,3,1,71,38.5615057,68.739065,560000
5269,2,17,95,38.58227975,68.76266008,485000
5270,2,9,50,38.5853222,68.71890382,360000
5271,2,2,50,,,220000
5272,4,3,69,38.5615057,68.739065,705000
5273,2,3,51,38.5507163,68.8305472,370000
5274,1,12,112,,,508000
5275,1,7,40,38.5635832,68.7537962,296000
5276,2,2,52,38.5305762,68.7763022,233000
5277,1,7,40,38.5635832,68.7537962,290000
5278,2,4,45,38.55966,68.7514043,342000
5279,5,16,188,38.57248245,68.72973674,1130890
5280,2,8,65,,,450000
5281,3,8,107,38.5507163,68.8305472,460000
5282,2,2,52,38.5305762,68.7763022,235000
5283,1,14,50,,,310000
5284,3,9,80,38.5305762,68.7763022,420000
5285,2,3,53,38.5305762,68.7763022,340000
5286,1,3,30,,,202000
5287,1,12,50,,,285000
5288,3,14,131,,,805980
5289,4,10,118,,,1017000
5290,1,5,33,,,170000
5291,1,13,52,38.5305762,68.7763022,246000
5292,2,15,64,38.5871679,68.7869964,370000
5293,1,5,40,38.5858337,68.793715,203500
5294,2,3,54,38.5615057,68.739065,380000
5295,1,3,24,38.5887216,68.73026538,210000
5296,2,8,62,38.5112209,68.73803769,3600000
5297,2,4,50,38.5615057,68.739065,400000
5298,3,8,100,,,624000
5299,1,4,25,38.5305762,68.7763022,230000
5300,2,14,61,38.5154336,68.7530983,240000
5301,3,8,106,38.5615057,68.739065,460000
5302,1,2,107,38.5305762,68.7763022,295000
5303,2,2,107,38.5305762,68.7763022,295000
5304,1,1,26,38.55857825,68.79582022,129000
5305,1,11,46,,,356000
5306,1,8,49,,,360000
5307,2,1,50,,,220000
5308,2,5,51,38.5859732,68.7992707,250750
5309,2,12,75,,,325000
5310,2,8,102,38.5507163,68.8305472,1073500
5311,4,13,160,,,1135000
5312,2,9,73,,,730000
5313,1,11,61,38.5615057,68.739065,285000
5314,2,2,107,38.55857825,68.79582022,295000
5315,3,4,83,38.5615057,68.739065,440000
5316,1,4,26,,,293600
5317,4,2,65,38.5858337,68.793715,650000
5318,2,1,39,,,260000
5319,2,13,53,38.5707484,68.7886955,635000
5320,2,6,50,,,215000
5321,2,8,74,38.58495025,68.76348722,570000
5322,2,2,37,38.5887216,68.73026538,296000
5323,5,3,124,38.5853222,68.71890382,910780
5324,2,0,52,38.5208346,68.74790775,230000
5325,2,3,63,38.5112209,68.73803769,339000
5326,1,3,34,38.5635832,68.7537962,260000
5327,3,13,114,38.5507163,68.8305472,684000
5328,2,0,54,38.5615057,68.739065,350000
5329,2,8,73,38.55468165,68.81668725,650000
5330,2,8,73,38.55468165,68.81668725,650000
5331,2,2,40,38.5901913,68.75206368,250000
5332,2,7,53,38.5305762,68.7763022,384000
5333,2,2,55,38.5305762,68.7763022,426000
5334,1,6,45,,,455000
5335,5,4,95,,,750000
5336,4,4,70,38.5615057,68.739065,540000
5337,3,14,109,38.5707484,68.7886955,739020
5338,1,2,79,,,349693
5339,2,7,50,,,399000
5340,3,2,64,38.5615057,68.739065,500000
5341,2,6,50,,,161000
5342,2,7,60,38.58288255,68.7482971,390000
5343,3,11,64,38.55014405,68.76102166,460000
5344,2,7,48,,,450000
5345,2,7,52,,,185000
5346,4,3,84,38.5215622,68.74921245,700000
5347,3,0,70,38.5615057,68.739065,450000
5348,3,9,80,38.5305762,68.7763022,800000
5349,2,11,85,38.55014405,68.76102166,410000
5350,1,5,53,38.5853222,68.71890382,190000
5351,2,6,54,38.5858337,68.793715,330000
5352,3,5,277,38.5507163,68.8305472,2100000
5353,3,7,50,,,330000
5354,1,10,50,38.5507163,68.8305472,200000
5355,1,6,35,38.50599805,68.75511569,135000
5356,3,5,110,38.5615057,68.739065,990000
5357,1,12,42,38.5215622,68.74921245,380000
5358,1,15,44,38.5871679,68.7869964,450000
5359,2,2,61,38.54670385,68.74736905,500000
5360,1,10,55,38.5507163,68.8305472,580000
5361,2,4,45,38.5208346,68.74790775,335000
5362,2,2,53,38.5305762,68.7763022,230000
5363,3,5,70,38.5615057,68.739065,454000
5364,2,3,42,,,480000
5365,3,14,78,,,820100
5366,1,6,20,38.5507163,68.8305472,110000
5367,4,3,80,38.5615057,68.739065,700000
5368,3,9,84,,,610000
5369,1,4,45,38.5507163,68.8305472,186800
5370,3,6,74,38.55510605,68.86382242,430000
5371,3,7,128,38.58096865,68.79602633,880000
5372,2,2,65,38.5507163,68.8305472,475000
5373,1,13,49,38.5159565,68.67704512,451682
5374,3,5,70,38.5507163,68.8305472,268000
5375,2,1,42,38.5615057,68.739065,397000
5376,3,6,85,38.5507163,68.8305472,308000
5377,2,8,80,38.52225355,68.74991794,600000
5378,3,5,88,38.5887216,68.73026538,850000
5379,3,9,50,,,1824000
5380,2,10,69,38.577858,68.7915239,902400
5381,3,9,137,,,1521450
5382,1,13,68,,,300000
5383,3,12,80,38.5635832,68.7537962,510000
5384,1,10,60,,,350000
5385,4,5,83,38.57159655,68.76501267,430000
5386,4,3,70,38.5615057,68.739065,600000
5387,2,4,73,38.5615057,68.739065,348991
5388,3,6,90,38.58527165,68.72827396,450000
5389,2,8,66,38.5621345,68.75583104,420000
5390,2,6,65,38.5507163,68.8305472,899999
5391,3,13,81,38.5871679,68.7869964,370000
5392,3,4,70,38.5305762,68.7763022,592800
5393,4,12,200,38.52399065,68.74912566,2260000
5394,4,12,127,38.563966,68.7969471,1532000
5395,3,5,97,38.5077678,68.7681578,778000
5396,3,9,80,38.5427547,68.8685532,837000
5397,3,3,100,38.5871679,68.7869964,860000
5398,4,2,148,38.52874565,68.7448214,820000
5399,2,7,42,,,3700000
5400,3,10,50,,,585000
5401,4,4,90,38.5615057,68.739065,540000
5402,3,2,90,38.5643744,68.73941921,437000
5403,2,13,80,38.5858337,68.793715,508000
5404,6,9,370,38.5858337,68.793715,3070000
5405,6,3,155,,,1247750
5406,4,11,113,,,753710
5407,1,6,41,,,315460
5408,5,9,171,,,1199560
5409,6,4,141,,,1110790
5410,4,10,107,,,732150
5411,2,12,80,38.5408908,68.72091576,420000
5412,2,6,50,,,454000
5413,2,9,66,38.5507163,68.8305472,590000
5414,4,1,90,38.5112209,68.73803769,370000
5415,6,10,247,,,1700000
5416,2,4,69,,,430000
5417,2,14,50,,,575000
5418,2,16,90,38.562076,68.7984058,440000
5419,1,3,36,38.5112209,68.73803769,260000
5420,2,6,69,38.5575994,68.76368975,440000
5421,3,5,78,,,560000
5422,2,1,43,38.5305762,68.7763022,380000
5423,1,6,44,38.5456775,68.7773484,390000
5424,2,10,45,38.5853222,68.71890382,145000
5425,3,4,94,38.5885533,68.7787884,670000
5426,3,6,103,38.5871679,68.7869964,760450
5427,2,7,50,38.4881522,68.7153354,379999
5428,1,1,16,,,114000
5429,3,2,65,38.5425835,68.81521424,495000
5430,3,2,72,38.5208346,68.74790775,635000
5431,2,14,74,38.5706843,68.7897228,847500
5432,3,4,108,38.5507163,68.8305472,735480
5433,3,4,108,38.5507163,68.8305472,735480
5434,2,9,96,38.5683072,68.7866566,600000
5435,3,5,110,38.5425835,68.81521424,937900
5436,1,2,34,,,355000
5437,2,1,52,,,200000
5438,3,12,107,38.5305762,68.7763022,599999
5439,2,12,57,38.5507163,68.8305472,399999
5440,3,7,120,38.5686785,68.79479378,1150000
5441,1,15,41,,,480000
5442,3,7,135,38.5706843,68.7897228,850000
5443,2,5,64,38.5127956,68.7277718,390000
5444,3,3,70,38.5615057,68.739065,510000
5445,1,19,41,38.5077678,68.7681578,100000
5446,1,1,47,38.5858337,68.793715,420000
5447,2,6,78,38.5823233,68.74831405,520000
5448,3,2,50,,,520000
5449,2,13,70,,,450000
5450,1,3,38,38.5615057,68.739065,260000
5451,4,10,127,,,869060
5452,6,4,171,,,1347140
5453,2,17,76,,,450530
5454,2,3,50,,,680000
5455,6,9,161,,,1129420
5456,1,15,45,38.5305762,68.7763022,200000
5457,2,16,70,38.5305762,68.7763022,513000
5458,3,1,65,,,540000
5459,3,8,104,38.5885533,68.7787884,460000
5460,6,15,146,,,898780
5461,1,11,55,,,300000
5462,2,2,68,38.5305762,68.7763022,265000
5463,2,1,50,38.5305762,68.7763022,265000
5464,2,15,65,38.5853222,68.71890382,499400
5465,1,15,54,,,334700
5466,4,16,130,38.5507163,68.8305472,668000
5467,4,3,80,38.5077678,68.7681578,621500
5468,3,3,127,38.5615057,68.739065,955000
5469,2,12,99,,,653500
5470,1,9,42,38.5077678,68.7681578,180000
5471,6,14,148,,,927960
5472,3,13,122,38.563966,68.7969471,892000
5473,2,3,48,38.5615057,68.739065,365000
5474,2,5,45,38.5305762,68.7763022,265000
5475,2,10,64,38.55014405,68.76102166,624250
5476,2,17,83,38.58096865,68.79602633,489000
5477,2,14,77,,,310000
5478,3,1,46,38.5602287,68.8263841,320000
5479,2,4,45,38.5615057,68.739065,430000
5480,3,3,74,,,580000
5481,3,2,91,,,678000
5482,1,10,47,38.5507163,68.8305472,396564
5483,2,7,73,38.562076,68.7984058,615000
5484,2,3,43,38.5311744,68.751064,333000
5485,2,11,92,,,570000
5486,3,3,129,,,838240
5487,2,3,50,38.5305762,68.7763022,350000
5488,1,1,28,38.5507163,68.8305472,350000
5489,3,4,76,38.54670385,68.74736905,830000
5490,3,14,101,,,621400
5491,4,9,118,38.5615057,68.739065,980000
5492,4,9,77,38.5425835,68.81521424,730000
5493,2,6,78,38.5507163,68.8305472,457000
5494,3,2,68,38.5615057,68.739065,395000
5495,2,1,68,38.5305762,68.7763022,550000
5496,2,2,36,38.5305762,68.7763022,160000
5497,1,1,40,38.5305762,68.7763022,160000
5498,5,3,87,38.5305762,68.7763022,700000
5499,2,6,37,38.5305762,68.7763022,282000
5500,2,12,56,38.5305762,68.7763022,420000
5501,3,3,73,38.5305762,68.7763022,570000
5502,3,8,130,38.5834656,68.7891768,1200000
5503,2,3,48,,,421000
5504,2,20,68,38.5853222,68.71890382,185000
5505,3,1,115,38.52874565,68.7448214,630000
5506,4,12,50,,,2429000
5507,3,5,79,,,553181
5508,2,4,55,38.5305762,68.7763022,265000
5509,1,2,42,38.5540499,68.78854785,250000
5510,2,4,40,38.5858337,68.793715,315000
5511,2,3,37,38.5305762,68.7763022,250000
5512,4,2,80,38.5615057,68.739065,678000
5513,2,3,37,38.5615057,68.739065,385000
5514,2,4,48,38.5305762,68.7763022,425000
5515,2,9,45,38.5305762,68.7763022,280000
5516,2,12,50,38.5540499,68.78854785,206000
5517,1,7,36,38.5112209,68.73803769,164160
5518,2,19,60,38.5615057,68.739065,170000
5519,3,1,75,38.5305762,68.7763022,520000
5520,6,3,185,,,1489250
5521,2,6,50,38.5644634,68.7598051,410000
5522,3,9,50,,,600000
5523,2,4,42,38.5425835,68.81521424,380000
5524,4,9,85,38.5615057,68.739065,550000
5525,3,9,80,38.5507163,68.8305472,487000
5526,2,4,50,,,350000
5527,3,2,126,,,900000
5528,3,1,66,,,620000
5529,3,2,55,38.55844695,68.74822573,620000
5530,3,2,80,38.54670385,68.74736905,720000
5531,2,10,49,38.57159655,68.76501267,380000
